"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000158055.16",144.802191935304,3.28171624401418,0.424137750513771,7.73738305547888,1.01483953856272e-14,9.91445819622145e-13
"ENSG00000240204.3",50.2992411947283,3.89791602754718,0.504771508558602,7.72213954523277,1.14393054786228e-14,1.11233882104982e-12
"ENSG00000112578.10",1058.25110604772,1.5821722379156,0.205025428903816,7.71695611795474,1.19140646872273e-14,1.15311521896053e-12
"ENSG00000157766.19",278.101297813997,3.80920241123366,0.493664092899226,7.71618285798893,1.19865311730318e-14,1.15475799620194e-12
"ENSG00000009950.16",1254.19995952951,3.32438416473993,0.431338381171612,7.70713738877156,1.28671258352948e-14,1.23388028344078e-12
"ENSG00000016602.9",11205.2525849455,-6.45672818004744,0.839254032854795,-7.69341334957227,1.43260740924669e-14,1.36748291646855e-12
"ENSG00000234602.9",39.0488588698604,4.6779018307155,0.60864772940611,7.68572953567078,1.52127589055799e-14,1.44548995464024e-12
"ENSG00000006327.14",1756.1174307394,2.46102277959916,0.320299368997546,7.68350804842832,1.54790235959303e-14,1.46410455458052e-12
"ENSG00000242366.3",92.2868377055263,-4.10607446695217,0.534496005639092,-7.68214247371704,1.56449696779847e-14,1.47310485986056e-12
"ENSG00000279806.1",178.979534232984,3.29429392322649,0.428872585683237,7.68128818021405,1.57496730328558e-14,1.4762835411743e-12
"ENSG00000215193.13",3205.86106803077,-1.79860901828985,0.234281186815472,-7.67713806959028,1.62682064759161e-14,1.51804981415846e-12
"ENSG00000135437.10",70.7597434631255,-2.16507299190159,0.282295872279034,-7.66951700151511,1.72645219040356e-14,1.60382784062981e-12
"ENSG00000104907.12",1579.14043819318,1.33768809222265,0.174463594433895,7.667433979927,1.7547128791923e-14,1.62283645791612e-12
"ENSG00000103253.19",313.066572535218,3.17382377647453,0.414013568101298,7.66598976702615,1.774573401604e-14,1.63394238557423e-12
"ENSG00000261469.1",18.706461787039,-3.00057792099155,0.391477948126968,-7.66474314925748,1.79189434411976e-14,1.64262244082767e-12
"ENSG00000177675.9",490.64797296626,-3.37083677202825,0.440146395960955,-7.65844456063039,1.88198448259308e-14,1.71764101308243e-12
"ENSG00000142528.16",400.215135242888,1.00117242814158,0.130753609647297,7.65693911504396,1.90416850183746e-14,1.73029879278322e-12
"ENSG00000160712.13",859.150305242612,-2.78054660204428,0.36351110501547,-7.64913798692878,2.02331034541675e-14,1.83056804251205e-12
"ENSG00000171503.12",984.689854694745,-1.9048846848531,0.249201133319469,-7.64396477447434,2.10633053974986e-14,1.8974299654396e-12
"ENSG00000206075.14",2522.41536019384,3.6559483926855,0.479067992518661,7.63137686044241,2.32259626190038e-14,2.08322869025366e-12
"ENSG00000114656.12",198.167579639458,2.89552864936634,0.379564566119259,7.62855363178597,2.37402079038383e-14,2.11115378748279e-12
"ENSG00000160957.14",1186.50258605489,2.19472415922953,0.287696511169859,7.62860887782451,2.37300383287612e-14,2.11115378748279e-12
"ENSG00000125485.17",703.954086746124,1.07758370371846,0.141319333473862,7.62516831370258,2.43716183136581e-14,2.15479815299946e-12
"ENSG00000146013.11",61.5450132587612,-3.51848053518715,0.461451149919317,-7.62481691897905,2.4438097174678e-14,2.15479815299946e-12
"ENSG00000147655.12",66.1745236626223,-4.31677702548593,0.566196368923261,-7.62416939143423,2.45610676338815e-14,2.15650319153351e-12
"ENSG00000254726.3",492.701355094492,2.99279219143934,0.392869029006423,7.6177860062123,2.58063654164707e-14,2.25632209223252e-12
"ENSG00000122971.9",3149.64107660673,-2.20003246882942,0.289182335598746,-7.60776920994948,2.78867228328627e-14,2.42801178003782e-12
"ENSG00000120498.14",47.7220263580853,-3.8586981131889,0.507380431586121,-7.60513782750004,2.84600423794435e-14,2.46760425780766e-12
"ENSG00000155545.20",1741.58669869444,-1.87717618085508,0.246960342249299,-7.60112398516245,2.93569674797144e-14,2.5348096941302e-12
"ENSG00000136044.12",2974.0934714162,-1.96346514565711,0.258582995341535,-7.59317194490601,3.12167863943157e-14,2.68425664495585e-12
"ENSG00000219481.10",583.360708297421,-1.6932711870062,0.223114446963,-7.58924941909745,3.21763871521596e-14,2.75538452777485e-12
"ENSG00000149218.5",2484.0590023691,-1.59614083062052,0.210361485424797,-7.58760962063625,3.25860905334832e-14,2.77903261439038e-12
"ENSG00000042445.14",5227.93913189107,-1.83289064869834,0.241766702808232,-7.58123690073312,3.42275958119131e-14,2.90711037244939e-12
"ENSG00000205358.4",519.773849350344,-4.28986027252498,0.565928204527871,-7.58021996112354,3.44969597616271e-14,2.91807819381991e-12
"ENSG00000172987.13",49.8847150672053,-3.27224174196337,0.432343235492206,-7.56862019186687,3.77209224301835e-14,3.1778731775291e-12
"ENSG00000143171.13",18.912059124845,-4.24938073642911,0.561952717188119,-7.56181188640217,3.97492969966188e-14,3.33525452097839e-12
"ENSG00000079335.20",296.809662196139,-1.96967296725072,0.260826208341094,-7.55166813863617,4.29718310112658e-14,3.57680332605372e-12
"ENSG00000198961.10",2909.98510769917,-1.45953674177615,0.19326816995307,-7.55187334846994,4.29041610610178e-14,3.57680332605372e-12
"ENSG00000197361.8",80.9203071012713,-2.93667365889464,0.389057152712853,-7.54818061669742,4.41380542508783e-14,3.64471734486717e-12
"ENSG00000136271.10",3079.82286339189,1.05367311220797,0.139639286226984,7.54567815890451,4.49939952236018e-14,3.70071164667166e-12
"ENSG00000259485.2",91.5463022241237,5.92050373097893,0.78525124760898,7.53962983058778,4.7130737215968e-14,3.86119492412236e-12
"ENSG00000132330.18",94.5651484711876,1.66234146140158,0.220635451575042,7.53433525543915,4.90828743873672e-14,3.99271146676702e-12
"ENSG00000262772.2",37.6573687096286,4.61367453400876,0.612361209395752,7.53423708624736,4.91198104422296e-14,3.99271146676702e-12
"ENSG00000163132.8",198.683084037071,3.57584934782778,0.475412257054846,7.52157584236464,5.41199177378425e-14,4.38202867006523e-12
"ENSG00000108773.11",2747.52735376679,1.62596979705749,0.216386887353773,7.51417896408471,5.72691983816952e-14,4.61904941521199e-12
"ENSG00000046653.15",241.297215232176,-2.91494583770016,0.388020926104692,-7.51234183929986,5.80788901485952e-14,4.6662688227881e-12
"ENSG00000182324.7",72.0043238664691,2.48130625595613,0.330615683282654,7.50510753549092,6.13781938279043e-14,4.9123801360187e-12
"ENSG00000169372.13",315.448021228001,-1.30341800927373,0.173735330189224,-7.5023198094142,6.26981710360376e-14,4.99879785857819e-12
"ENSG00000162073.14",636.498486216783,1.98438484894139,0.264528743753447,7.50158497252354,6.30507359385696e-14,5.00772047383853e-12
"ENSG00000116473.14",2615.54957310063,-1.34839343360958,0.179778176072103,-7.50031768632909,6.36633475058923e-14,5.02293798878774e-12
"ENSG00000160193.12",727.910396816729,1.4973588071361,0.199642767235024,7.5001906048185,6.37251011120171e-14,5.02293798878774e-12
"ENSG00000175711.8",220.711179559582,1.46738185445264,0.195769423088136,7.49545986960395,6.60663166041684e-14,5.18782634798544e-12
"ENSG00000095752.7",105.766782344519,4.40571211773694,0.588034144384385,7.49227261683809,6.76911362432946e-14,5.29543178228089e-12
"ENSG00000196260.5",65.5787794303055,6.81214474385898,0.909729046462012,7.48810293609047,6.98762167895719e-14,5.44589586207567e-12
"ENSG00000262188.2",86.450032240429,3.76693140168663,0.503320360219044,7.48416257201928,7.20047789059128e-14,5.59084867258634e-12
"ENSG00000127586.17",1031.26155131898,1.91350685707243,0.255864134663162,7.47860523551499,7.51155383496782e-14,5.81070348519871e-12
"ENSG00000261236.8",3956.19646977285,1.9564208289714,0.261973242087081,7.46801777687309,8.14118477482614e-14,6.25128833872167e-12
"ENSG00000272463.1",44.3839390792356,-2.48597780866504,0.33287134505904,-7.46828420519079,8.12472185694503e-14,6.25128833872167e-12
"ENSG00000029153.14",690.349027065575,1.94067980779884,0.259956325599913,7.46540713452632,8.30424414201201e-14,6.35305207173264e-12
"ENSG00000172164.15",1486.62647520323,2.20218790151382,0.295567560021371,7.4507090742793,9.28398857899479e-14,7.07657576338105e-12
"ENSG00000135763.10",794.492758576636,1.28228775081505,0.172167504553442,7.44790809474165,9.48318427921762e-14,7.20202852796494e-12
"ENSG00000084774.14",3052.42089110937,1.42618181146278,0.191646018305278,7.44175028562803,9.93599135438617e-14,7.51847433066988e-12
"ENSG00000249550.7",115.862843977727,6.95506106908573,0.937147558965752,7.42152183244379,1.15782162996426e-13,8.69787375376403e-12
"ENSG00000262001.1",362.006815556595,2.38155203803732,0.320887885714041,7.42175739273511,1.15576378494613e-13,8.69787375376403e-12
"ENSG00000088899.15",1371.57431267859,2.45074330750831,0.33066332406224,7.41159702080237,1.2478745484266e-13,9.34065520798886e-12
"ENSG00000114166.8",538.030983229156,-1.87853568472199,0.253609999056506,-7.4071830436916,1.29010343100996e-13,9.62213702361516e-12
"ENSG00000105948.13",268.506538654395,1.5340672690537,0.20737221255351,7.39765106502808,1.38614505716696e-13,1.03015330337811e-11
"ENSG00000186469.8",439.483459780508,-2.39317384879661,0.324074486590747,-7.38464133345614,1.52864899289419e-13,1.13201625954218e-11
"ENSG00000067955.15",2026.49992610546,1.16141015250705,0.157343453800722,7.38136938304402,1.56669670402279e-13,1.15607772035498e-11
"ENSG00000249306.6",80.6625969188838,7.35023279496025,0.99629953581867,7.37753309191345,1.6124930085857e-13,1.18566667899858e-11
"ENSG00000089351.14",2879.86066784302,1.54277131959489,0.209141096445111,7.37670092496523,1.62259938467105e-13,1.18889685195844e-11
"ENSG00000155850.8",12548.0729330893,-4.06756377060533,0.551898833988869,-7.37012568264889,1.70467250388006e-13,1.2420833837761e-11
"ENSG00000234753.5",91.5595638808202,2.97130471249773,0.403165718190529,7.36993394635192,1.70712599240697e-13,1.2420833837761e-11
"ENSG00000164442.10",1308.72924994858,-1.98873934652181,0.269876876284848,-7.36906167693579,1.71833155829406e-13,1.24588018803279e-11
"ENSG00000253438.4",104.071745945625,3.11681283816359,0.423528197727084,7.35916251831718,1.8506760699928e-13,1.33717772015556e-11
"ENSG00000171227.7",1347.1141158843,-3.24471875439911,0.441021466927249,-7.3572807623316,1.87694311780903e-13,1.34895903542402e-11
"ENSG00000254645.2",143.35190938057,-4.94283029632918,0.67184791697995,-7.35706723412627,1.87994675512021e-13,1.34895903542402e-11
"ENSG00000267530.3",32.7149771374829,3.29363012328444,0.448051276872263,7.351011576792,1.96712380482973e-13,1.40666251734371e-11
"ENSG00000169429.11",2298.62702114973,4.31136872177308,0.588068145150431,7.33141007097097,2.27743625193943e-13,1.6229853070756e-11
"ENSG00000121858.11",3430.11805545146,-1.70688651171187,0.232836185373754,-7.3308472605834,2.28702201802105e-13,1.62425396494881e-11
"ENSG00000137872.17",561.053525342322,-3.25078998140453,0.443951684874194,-7.32239586459894,2.43582326483841e-13,1.71820495993297e-11
"ENSG00000237686.7",49.3108313066213,4.29535804420786,0.587320418396797,7.31348325320079,2.6030476236325e-13,1.82996006757327e-11
"ENSG00000159176.14",15025.5251877405,-2.35918917502906,0.322630145870217,-7.31236434421127,2.62482222999425e-13,1.83905474020035e-11
"ENSG00000165072.10",216.451130414784,-4.95940882056353,0.678394203429323,-7.3105117872373,2.66126801798599e-13,1.85833309349901e-11
"ENSG00000125648.15",3606.9131019682,-1.58477633543367,0.216860621782407,-7.30781053013765,2.71530289075113e-13,1.88972367403479e-11
"ENSG00000111802.14",4665.19315862033,-1.92066148409371,0.263011010262638,-7.30258966031794,2.82281076927404e-13,1.95799564326079e-11
"ENSG00000100628.12",360.843148493012,-3.42660467013087,0.469444443332514,-7.29927623768624,2.89319783369892e-13,2.00015128642661e-11
"ENSG00000260573.4",160.260621633853,9.28863406605146,1.27418628396739,7.28985563800746,3.10287321883083e-13,2.13800294075003e-11
"ENSG00000197375.13",1023.11971511822,-1.56288348276947,0.214485004559885,-7.28667948594562,3.17687470352985e-13,2.18176850514035e-11
"ENSG00000151229.13",633.766505334223,-1.79610011901007,0.246578603262102,-7.28408748873032,3.23854805049655e-13,2.21680744680206e-11
"ENSG00000278535.5",2240.05283175546,-2.2015177043978,0.302281267572228,-7.28301069424275,3.26451338207671e-13,2.22725439238145e-11
"ENSG00000118515.11",3093.7794797298,-2.92581773549839,0.402293840996012,-7.27283750667063,3.52013669530614e-13,2.39380798995508e-11
"ENSG00000196611.5",2445.6405384178,4.23519510330314,0.582772776241681,7.26731802850512,3.66694807388632e-13,2.48552190454399e-11
"ENSG00000165724.6",921.3730772037,1.39914199119247,0.192752437661092,7.25875121565267,3.90680267484383e-13,2.63950184613069e-11
"ENSG00000188483.8",357.333239207805,2.20255204845297,0.303584024153249,7.25516454496015,4.0117384080848e-13,2.70162668394293e-11
"ENSG00000203739.4",40.2802572763522,-1.72953872306183,0.238492673838837,-7.25195745103089,4.10790948043554e-13,2.75746736704462e-11
"ENSG00000128683.14",84.4097496981849,5.22858685610113,0.72138952712528,7.24793840151371,4.23162967593911e-13,2.83138205551823e-11
"ENSG00000139292.13",1840.27291497245,3.03637994335701,0.419300639098833,7.24153426019774,4.43637061088838e-13,2.95886012955052e-11
"ENSG00000183476.12",40.221965990494,-3.42219557149838,0.472974554132238,-7.23547501995547,4.63902523806265e-13,3.08413661913245e-11
"ENSG00000173557.15",162.159874618386,3.16624988330282,0.437872806140138,7.23098086682616,4.79517913677217e-13,3.17779881073542e-11
"ENSG00000155324.10",790.647328478609,-1.57995181861691,0.218582151252695,-7.22818313188976,4.89498368663643e-13,3.22340871946891e-11
"ENSG00000160685.13",3645.70036876055,-1.3679654807434,0.189252780074939,-7.22824510267019,4.89275105071861e-13,3.22340871946891e-11
"ENSG00000184292.7",616.663832195351,3.93378029619282,0.544535024675575,7.22410885973129,5.04398415115301e-13,3.31104940698243e-11
"ENSG00000141527.18",124.390500645584,2.26359153436874,0.313640611646498,7.21715061861955,5.30881672541981e-13,3.47393607670631e-11
"ENSG00000144218.19",102.54415698361,-3.57340000768737,0.495325095210097,-7.21425189687124,5.4231285797438e-13,3.53761387510623e-11
"ENSG00000196756.13",1848.63119921951,2.37487609320007,0.329691233014248,7.20333407560595,5.87577724328158e-13,3.8209077704827e-11
"ENSG00000163873.10",82.9211589355462,-3.43641841947269,0.477351964057439,-7.19891961952668,6.06915137924094e-13,3.93436046886681e-11
"ENSG00000170454.6",43.1253387529133,8.10177233108766,1.1271739855534,7.18768569442278,6.58987443581404e-13,4.25865519052343e-11
"ENSG00000281100.1",24.464632845725,-2.81046684475316,0.391659333456419,-7.17579438220099,7.18885305759532e-13,4.61706306405868e-11
"ENSG00000160445.11",2381.88213633342,-1.28513620094476,0.179122036080614,-7.17464042428809,7.24974756390121e-13,4.64184606329908e-11
"ENSG00000101104.13",826.773274162473,2.86912325371983,0.400252471327952,7.16828366905691,7.5943818734062e-13,4.8327673517954e-11
"ENSG00000123989.14",5129.94625506268,1.75497012060432,0.244821325819307,7.16837111608321,7.5895335450045e-13,4.8327673517954e-11
"ENSG00000163013.12",662.687967118368,1.73534332974394,0.242120300850929,7.16727727350862,7.65039878979881e-13,4.85357159807693e-11
"ENSG00000167747.15",3510.69514810117,1.78388038007323,0.24906658945961,7.16226284683002,7.93560762751491e-13,5.01921152343337e-11
"ENSG00000198720.13",583.353019926077,2.65774448845816,0.371173504677956,7.16038309567414,8.04519129174835e-13,5.0731025936361e-11
"ENSG00000232803.1",275.100364140706,4.17288713216343,0.583011258880483,7.15747263642273,8.21779864548868e-13,5.1662891847122e-11
"ENSG00000163734.4",1194.826381105,3.04094498826204,0.424948877306637,7.15602546719459,8.30497212364507e-13,5.20536641328103e-11
"ENSG00000112877.8",352.155758592559,2.2400506617804,0.313303896783015,7.14976955212207,8.69237016395278e-13,5.43181773999079e-11
"ENSG00000162344.4",52.9669369907005,8.41518873281644,1.17743709457875,7.14703891321438,8.86697485290839e-13,5.50784715564688e-11
"ENSG00000171388.12",242.39722673574,3.24334331454785,0.453785892025231,7.14729869646877,8.85021650692134e-13,5.50784715564688e-11
"ENSG00000236452.1",27.6845630789556,6.39994701618554,0.895673792686652,7.14539943944138,8.97345638109357e-13,5.55740041173143e-11
"ENSG00000240498.9",491.105965195022,-4.65054266083471,0.650977720312527,-7.14393521578901,9.06961594038589e-13,5.6002859971362e-11
"ENSG00000068650.18",2714.55041106106,2.2226057827408,0.311180146254117,7.14250510354143,9.1645113117512e-13,5.64213952326127e-11
"ENSG00000138193.16",1314.38601592497,-1.77272123710825,0.248267468400286,-7.14036860540287,9.30809704449866e-13,5.71363396457146e-11
"ENSG00000104783.14",3883.12272645866,1.99145369581604,0.278927529273145,7.13968141117354,9.3547482596166e-13,5.72538107454005e-11
"ENSG00000064655.19",211.040995351063,-3.39966718377922,0.476568382750546,-7.13363980245146,9.7748928051321e-13,5.96497784111419e-11
"ENSG00000146731.11",9134.71205233969,1.17033681702639,0.164109933086729,7.13141974415334,9.9338870603148e-13,6.04427648649388e-11
"ENSG00000171004.18",547.265573772824,3.62644063803595,0.509496716159983,7.11769187712927,1.09749376367458e-12,6.65823548930156e-11
"ENSG00000231566.2",23.2657759489951,3.63521527456465,0.510847279482406,7.11605096193891,1.11063243723913e-12,6.71835767049685e-11
"ENSG00000197165.11",25.5270451146988,-3.82663889479084,0.538055378892587,-7.11197963054795,1.14390147865563e-12,6.89954952734638e-11
"ENSG00000229619.4",208.76863043705,-2.90761808163435,0.40905819498075,-7.10807928385636,1.1766896288607e-12,7.07680187484458e-11
"ENSG00000124766.7",5158.23272532057,1.87478635703408,0.263821844347054,7.10625900472376,1.19230568828393e-12,7.14106113443972e-11
